2019-11-23 14:18:56,b'Market Wizards Jack Schwager AAPL TSLA FB NFLX SGY REN CRMD TTOO',1138
2019-11-23 14:10:20,b'Weekend Review VIDEO 1124 TLT GLD SPY IWM KRE #QQQ SMH AMD MU NVDA LRCX INTC',2577
2019-11-23 14:08:44,b'Googles Stadia Faces Uphill Battle Microsoft Apple @themotleyfool #stocks GOOGL GOOG MSFT AAPL',500
2019-11-23 14:07:19,b'@Geck01 Think people appreciated importance last Xmas washout bigger 1987 index',7280
2019-11-23 14:06:42,b'Weekend Review VIDEO 1124 TLT GLD SPY IWM KRE #QQQ SMH AMD MU NVDA LRCX INTC',336
2019-11-23 14:05:22,b'POWER COMPOUNDING 122 starting 2000 2500 week challenge Swing Day Option Trading Ale',470
2019-11-23 14:04:07,b'VirnetX share plummeted much 50 Friday following report company damage award Apple va',2577
2019-11-23 14:03:55,b'1122 Watchlist Results 122 starting 2000 2500 week challenge Swing Day Option Trading Alerts',2577
2019-11-23 14:01:22,b'1122 Watchlist Results 122 starting 2000 2500 week challenge Swing Day Option Trading Alerts',470
2019-11-23 14:01:21,b'Filter #options seasonal strength helpful find trade idea JPM AAPL FB',1884
2019-11-23 13:58:17,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',220
2019-11-23 13:58:07,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',3650
2019-11-23 13:57:28,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',93
2019-11-23 13:55:46,b'10 Things Know new MacBook Pro best work laptop Apple ever made still fall behind Windo',158
2019-11-23 13:54:40,b'iPhone Pro Max go two full day recharge crazy good aapl',1080
2019-11-23 13:54:24,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',1237
2019-11-23 13:53:34,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',3650
2019-11-23 13:53:25,b'@trucharts long time careful AAPL historically kept extremely high RSI good bill market',13
2019-11-23 13:53:18,b'Learn #business new MacBook Pro best work laptop Apple ever mad',110
2019-11-23 13:53:06,b'AAPL NEW ARTICLE Apple 65 Key Dow Surge Get latest AAPL related',71
2019-11-23 13:52:43,b'could pro #MacBook Pro owned one #RT #Giveaway #win #contest #Apple #AI #appleNews',813
2019-11-23 13:52:31,b'#aapl APPLE stock LEGAL STOCK PRICE AMIPULATION Net income revenue flat several quart EPS flat',33
2019-11-23 13:51:06,b'Check new MacBook Pro best work laptop Apple ever made still fall behind Windows',1137
2019-11-23 13:51:05,b'Wan na Pro could ipad Pro new one #RT #Contest #Giveaway #Apple #AppleNews',813
2019-11-23 13:50:32,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',1219
2019-11-23 13:48:55,b'Investing Dummies Eric Tyson SPY AAPL GOOGL MSFT XOM BRK',1138
2019-11-23 13:47:58,b'VirnetX share plummeted much 50 Friday following report company damage award Apple',238
2019-11-23 13:45:32,b'Apple granted patent automotive floor AAPL',1889
2019-11-23 13:43:30,b'@JeffMacke @carlquintanilla @TeflonGeek never used AAPL Glass',493
2019-11-23 13:41:42,b'stock made 70 DOW rally last 30 day aapl dis msft unh',3844
2019-11-23 13:37:19,b'AAPL hourly first bearish setup week Hold low push back higher 26424 ATH test break 25828 25',157
2019-11-23 13:36:03,b'AAPL hourly first bearish setup week Hold low push back higher 26424 ATH test break',4169
2019-11-23 13:34:06,b'TSLA NVDA AAPL BA FB BYND Happy Friday #tradernap DM want compound account',75823
2019-11-23 13:30:11,b'ACTIVE TRADERS Try one FREE trading TSLA AAPL JPM GS FB AMZN GOOGL NVDA',494
2019-11-23 13:29:33,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',64
2019-11-23 13:28:03,b'Tim Cook promise keep fighting DACA user privacy new interview AAPL',1889
2019-11-23 13:25:55,b'@KGeorgieva @IMFNews Remember Galileo big fat Know Better Gang plan #FREEUighur apo g msft tsla aapl',85
2019-11-23 13:25:06,b'trusted team side make difference investing tried OptionAlarm yet Fre',2776
2019-11-23 13:23:35,b'AAPL engaged long 101119 daily focus list using Breakout price pattern Nov 220 call paid',13828
2019-11-23 13:13:33,b'Apple Inc AAPL surprised market Q1 result Bain capital changed rating Hold Apple Inc AAPL',16
2019-11-23 13:10:01,b'AMZN AAPL Berkshire Takes Short Sellers Bet Furniture Retailer via',216
2019-11-23 13:03:56,b'Explosive Stock Trading Strategies Samir Elias DIA SPX SPY FAS FAZ AAPL',1138
2019-11-23 13:03:01,b'Apple AAPL Elliott wave analysis Apple stock AAPL Long short WCX',2179
2019-11-23 13:01:06,b'251 Profit Packed Option Trades Yearly Delivered Inbox Daily FREE AMZN GOOGL NFLX FB AAPL',494
2019-11-23 13:00:42,b'Zacks Brokerages Expect Apple Inc AAPL Post Quarterly Sales 8770 Billion',921
2019-11-23 12:59:11,b'RT Americas largest company MSFT AAPL GOOGL AMZN marijuana legal state Indiana people beaten',980
2019-11-23 12:53:32,b'Trading Ideas Elliott wave analysis Apple stock AAPL FREE trade week via',134040
2019-11-23 12:51:03,b'Elliott wave analysis Apple stock AAPL #AAPL chart',1806
2019-11-23 12:36:14,b'technical analysis EURUSD USDJPY SPX AAPL Gold etc one single section',55759
2019-11-23 12:35:03,b'President Xi Chinese Communist cant silence Congress Hong Kong Human Rights Democracy Act passed',1811
2019-11-23 12:31:47,b'AAPL leader need take little timeout suspect pullback 20dma going ge',2577
2019-11-23 12:31:47,b'@business know always check rap sheet movie credit watching anything Good move aapl',2577
2019-11-23 12:31:46,b'@thehill GS Senate busy knittin cloaked LLCs Pedophiles amp US foreign aid Emoluments Whores thieving US taxpayer',2577
2019-11-23 12:31:28,b'SPY SPX QQQ ESF NQF RTYF ZBF GCF NDX RUT AAPL NFLX AMZN TSLA FB MSFT DIA NDX IWM QCOM GDX',1811
2019-11-23 12:30:13,b'ACTIVE TRADERS Try one FREE trading TSLA AAPL GILD GS FB AMZN GOOGL NVDA',494
2019-11-23 12:24:54,b'AAPL leader need take little timeout suspect pullback 20dma going',1332
2019-11-23 12:18:02,b'Notable apps update Nov 18 23 AAPL',1889
2019-11-23 12:14:26,b'@business know always check rap sheet movie credit watching anything Good move aapl',4
2019-11-23 12:13:51,b'@ABC LB APO tsla aapl wmt Need #JeffreyEpstein NYC Mansion#MarkEpstein LB apartment repurposed sign LB Pedop',2577
2019-11-23 12:10:15,b'@thehill GS Senate busy knittin cloaked LLCs Pedophiles amp US foreign aid Emoluments Whores thieving US taxpay',85
2019-11-23 12:00:50,b'251 Profit Packed Option Trades Yearly Delivered Inbox Daily FREE AAPL TSLA NFLX CELG SNAP',494
2019-11-23 11:57:58,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',1
2019-11-23 11:55:48,b'#iPhone11 Pro come piece Steve Jobs worn shirt #apple #iphone #luxury #iphone11promax AAPL',2577
2019-11-23 11:55:48,b'People become trader financial freedom work term realize endless hour',2577
2019-11-23 11:51:27,b'@ABC LB APO tsla aapl wmt Need #JeffreyEpstein NYC Mansion#MarkEpstein LB apartment repurposed sign',85
2019-11-23 11:30:42,b'quick review Weekly chart many name Bearish signal INTC GOOG AAPL MSFT SPY SPX MU TSLA Oth',2577
2019-11-23 11:29:49,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',136
2019-11-23 11:23:45,b'#iPhone11 Pro come piece Steve Jobs worn shirt #apple #iphone #luxury #iphone11promax AAPL',0
2019-11-23 11:21:26,b'quick review Weekly chart many name Bearish signal INTC GOOG AAPL MSFT SPY SPX MU TSLA',1098
2019-11-23 11:20:21,b'People become trader financial freedom work term realize endless',34
2019-11-23 11:18:55,b'King Icahn Biography Renegade Capitalist IEP AAPL CVI AIG PYPL LNG NUAN',1138
2019-11-23 11:18:34,b'Key Principles Value Investing @themotleyfool #stocks BRK BRK AAPL',2577
2019-11-23 10:50:10,b'Key Principles Value Investing @themotleyfool #stocks BRK BRK AAPL',285
2019-11-23 10:41:39,b'Investing Beginners Course 17 Videos Worksheets Available #investing #finance #investor',2577
2019-11-23 10:41:39,b'BTC China Crackdown Sparks #Crypto Carnage #Bitcoin Breaks 7k Month Lows SPY QQQ',2577
2019-11-23 10:41:39,b'Defensive Assets Stop Working SPY QQQ DJIA DIA GLD SLV #stockmarket #investing #finance',2577
2019-11-23 10:41:38,b'Index Volume Speculation Rolling SPY QQQ DJIA DIA GLD SLV #stockmark',2577
2019-11-23 10:41:38,b'Bridgewater Bets 15 Billion Market Crash March @RoryTDC SPY QQQ DJIA DIA',2577
2019-11-23 10:41:38,b'Gold Poised Pleasant Holiday Rally @RoryTDC SPY QQQ DJIA DIA GLD SLV #stockmarket',2577
2019-11-23 10:41:37,b'7525 Rule Need Outperform Market Returns 1200 @RoryTDC SPY QQQ DJIA DIA',2577
2019-11-23 10:41:37,b'Medicare Reason Drop Health care Stocks article @MarketRealist SPY QQ',2577
2019-11-23 10:41:37,b'Stock Market Rally Driven Weak Economy @RoryTDC SPY QQQ DJIA DIA GLD',2577
2019-11-23 10:34:45,b'Investing Beginners Course 17 Videos Worksheets Available #investing #finance #investor',20046
2019-11-23 10:34:28,b'Long thread AAPL Sometimes good sit back understandappreciate miracle around easy com',166
2019-11-23 10:34:15,b'BTC China Crackdown Sparks #Crypto Carnage #Bitcoin Breaks 7k Month Lows SPY QQQ',20046
2019-11-23 10:34:05,b'Defensive Assets Stop Working SPY QQQ DJIA DIA GLD SLV #stockmarket #investing #finance',20046
2019-11-23 10:34:00,b'Index Volume Speculation Rolling SPY QQQ DJIA DIA GLD SLV #stockmark',20046
2019-11-23 10:33:42,b'Bridgewater Bets 15 Billion Market Crash March @RoryTDC SPY QQQ DJIA DIA',20046
2019-11-23 10:33:36,b'Gold Poised Pleasant Holiday Rally @RoryTDC SPY QQQ DJIA DIA GLD SLV #stockmarket',20046
2019-11-23 10:33:32,b'7525 Rule Need Outperform Market Returns 1200 @RoryTDC SPY QQQ DJIA DIA',20046
2019-11-23 10:33:28,b'Apple Inc AAPL surprised market Q4 result Goldman Sachs changed rating Buy Apple Inc AAPL',16
2019-11-23 10:33:05,b'Medicare Reason Drop Health care Stocks article @MarketRealist SPY QQ',20046
2019-11-23 10:32:53,b'Stock Market Rally Driven Weak Economy @RoryTDC SPY QQQ DJIA DIA GLD',20046
2019-11-23 10:30:00,b'#AAPL new one TradingView',329
2019-11-23 10:25:55,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',814
2019-11-23 10:25:40,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',694
2019-11-23 10:18:56,b'Buffett Making American Capitalist SPY PG KO PEP DG AAPL',1138
2019-11-23 10:03:35,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',28
2019-11-23 10:01:20,b'Cool graphic @LeutholdGroup showing AAPL along stock recent history reached weigh',48
2019-11-23 09:56:19,b'Reason @realDonaldTrump get elected admin aapl went 500000000000 market cap',1232
2019-11-23 09:43:50,b'Clear evidence Google union vulnerability',151
2019-11-23 09:40:05,b'15 Steve #Jobs inspiring quote AAPL',7042
2019-11-23 09:37:46,b'XLK Technology led MSFT AAPL much higher go top component',12573
2019-11-23 09:32:07,b'Satya Nadella turnaround Microsoft name etched history alongside CEOs like Jack Welch amp Steve Job',98
2019-11-23 09:10:57,b'Apple break ground 1B 3M square foot campus initially house 5000 employee expected',238
2019-11-23 09:08:20,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',243
2019-11-23 09:06:40,b'Top 10 SPX contributor YTD account 293 total return bit high breadth strong w434 YTD annual',2577
2019-11-23 09:06:38,b'Friday clip abbreviated note morning Quick thought around name Go List aapl',2577
2019-11-23 09:04:49,b'Friday clip abbreviated note morning Quick thought around name Go List aapl',39
2019-11-23 08:54:18,b'oh silly aapl',2577
2019-11-23 08:53:12,b'Top 10 SPX contributor YTD account 293 total return bit high breadth strong w434 YTD annual',10080
2019-11-23 08:48:22,b'Keep mind trading spy spx aapl amzn mu amd baba fb Nflx googl bac jpm wmt hd cost dal',2577
2019-11-23 08:48:22,b'Wall Street main index set fall open Wednesday escalating political tension Wash',2577
2019-11-23 08:45:29,b'@realDonaldTrump 2008 Nancy estimated min 1000000 max 5000000 share Apple Inc Nasdaq AAPL htt',511
2019-11-23 08:42:34,b'Keep mind trading spy spx aapl amzn mu amd baba fb Nflx googl bac jpm wmt hd cost dal',112
2019-11-23 08:42:20,b'US President Donald Trump said Thursday asked Apple Inc Chief Executive Officer Tim Cook look helping',2577
2019-11-23 08:33:41,b'oh silly aapl',300
2019-11-23 08:32:31,b'hey biologist need help grow enough finger get GAY CYBER CRIMES',151
2019-11-23 08:31:59,b'ZOO TYCOON VIBES STRONG get bit advanced',151
2019-11-23 08:31:57,b'Wall Street main index set fall open Wednesday escalating political tension Wash',238
2019-11-23 08:30:23,b'Join @RobinhoodApp well get stock like AAPL free Make sure use link',2577
2019-11-23 08:30:23,b'Join @RobinhoodApp well get stock like AAPL free Make sure use link',2577
2019-11-23 08:30:22,b'Long thread AAPL Sometimes good sit back understandappreciate miracle around easy com',2577
2019-11-23 08:30:22,b'Sprint Black Friday 2019 Deals Early iPhone #Apple AAPL Watch iPad Galaxy LG amp Pixel Smartphone Deals Listed',2577
2019-11-23 08:30:21,b'Franz throw steel ball Cybertruck window right launch Guess improvement make production',151
2019-11-23 08:28:39,b'Tesla could probably make decent business selling metal anti window ball',151
2019-11-23 08:28:20,b'@DJSnM best Scott',151
2019-11-23 08:27:57,b'US President Donald Trump said Thursday asked Apple Inc Chief Executive Officer Tim Cook look',238
2019-11-23 08:27:34,b'Syd Mead',151
2019-11-23 08:23:57,b'@gassee Yes necessary price charge cover battery pack car expensive',151
2019-11-23 08:22:09,b'@gassee made great observation Tesla strategy make electric car meat eater Instead',151
2019-11-23 08:21:50,b'Reminder great deal Tesla bootstrapping massively capital intensive industry without',151
2019-11-23 08:18:26,b'Reuters US President Donald Trump said Thursday asked Apple Inc AAPLO Chief Executive Officer Ti',4527
2019-11-23 08:15:53,b'TESLA PowerWall Security Shenanigans',151
2019-11-23 08:15:30,b'Trump weird shit @theleftyleague put Trump Zuckerberg 2020 billboard Utah',151
2019-11-23 08:12:25,b'Join @RobinhoodApp well get stock like AAPL free Make sure use link',1107
2019-11-23 08:10:04,b'Tesla basically created entirely new segment vehicle Cybertruck mean real clue big',151
2019-11-23 08:09:34,b'periodic reminder Tim Cook pretty smart',151
2019-11-23 08:06:35,b'gay cyber crime',151
2019-11-23 08:05:52,b'Submitted @octomonth',151
2019-11-23 08:02:53,b'MARVELLOUS video thanks @hankgreen intro least posting half way go watch',151
2019-11-23 08:00:32,b'Join @RobinhoodApp well get stock like AAPL free Make sure use link',10126
2019-11-23 07:59:58,b'think Catalina permission problem bad customer point view absolutely brutal develope',151
2019-11-23 07:59:15,b'Got purple heart pride injured hash collision',151
2019-11-23 07:58:42,b'question Netflix lose customer question amount time watching Netflix go',151
2019-11-23 07:58:22,b'part Google Fitbit could fix one biggest complaint smartwatches Apple worried GOOG',257
2019-11-23 07:58:13,b'Long thread AAPL Sometimes good sit back understandappreciate miracle around easy com',34
2019-11-23 07:56:41,b'indeed Go watch',151
2019-11-23 07:55:51,b'Electric Tour Boats Paris Use Repurposed Renault EV Batteries',151
2019-11-23 07:53:33,b'Sprint Black Friday 2019 Deals Early iPhone #Apple AAPL Watch iPad Galaxy LG amp Pixel Smartphone Deals List',299
2019-11-23 07:52:53,b'Smartphone maker OnePlus discloses data',151
2019-11-23 07:52:22,b'@elonmusk @osxreverser special directly form venerable',151
2019-11-23 07:51:54,b'Better truck 150 faster Porsche 911 Order Cybertruck online',151
2019-11-23 07:46:54,b'Trades week Long cmg 77173 774 Short baba 18432 18338 Long twtr 2989 3003 still Short aapl 2612 26',2577
2019-11-23 07:45:48,b'disobedient Daddy',151
2019-11-23 07:40:59,b'RUT DAILY YEAR VOLATILITY CHART Monday Bloomberg report Pence Says Hong Kong Violence Would Make Trade Deal',2577
2019-11-23 07:38:49,b'Trades week Long cmg 77173 774 Short baba 18432 18338 Long twtr 2989 3003 still Short aapl',16
2019-11-23 07:38:46,b'CyberTruck video already nearly 20000 comment seem literally alternate cool unique desirable',151
2019-11-23 07:38:24,b'Randall trying say former eBay economist interjected marketeers actually believe',151
2019-11-23 07:37:09,b'like trailer ATV though @Tesla @elonmusk',151
2019-11-23 07:33:56,b'Understanding Options 2E Michael Sincere #options #trading SPY VIX AAPL GOOGL TSLA',1138
2019-11-23 07:33:23,b'@osxreverser LOVE',151
2019-11-23 07:29:50,b'RUT DAILY YEAR VOLATILITY CHART Monday Bloomberg report Pence Says Hong Kong Violence Would Make Trade Deal',803
2019-11-23 07:17:10,b'High return trading strategy available Profectus Systems AAPL TSLA VIX SPY SPX UVXY VXX XIV MSFT AMZN FB INTC GOOGL VZ',844
2019-11-23 07:13:52,b'Long thread AAPL Sometimes good sit back understandappreciate miracle around easy com',1157
2019-11-23 07:10:41,b'Weekend Review VIDEO 1124 TLT GLD SPY IWM KRE #QQQ SMH AMD MU NVDA LRCX',11263
2019-11-23 07:05:24,b'public company think create meaningful value next year AAPL AMZN UBER NET',247
2019-11-23 07:03:56,b'Snowball Warren Buffett Business Life #stocks #investing #trading KO WMT BRK SPY AAPL PG',1138
2019-11-23 06:44:18,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',21
2019-11-23 06:40:55,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',1154
2019-11-23 06:38:59,b'#range day esf AAPL #daytrading #marketprofile #futures spx nasdaq zbf nqf clf GCf XOM ibm amzn googl AV',243
2019-11-23 06:38:45,b'aapl Time Apple stock take break Look chart aapl hit upside channel held st',243
2019-11-23 06:38:24,b'#tradewar spx esf AAPL #daytrading #investing #futures spy nasdaq zbf nqf clf GCf XOM ibm amzn goo',243
2019-11-23 06:33:55,b'King Icahn Biography Renegade Capitalist IEP AAPL CVI AIG PYPL LNG NUAN',1138
2019-11-23 06:27:34,b'@cmricha81 @joshtpm GS @realDonaldTrump None Embassies photo Trumps staff incompetent',6605
2019-11-23 06:25:58,b'@GerberKawasaki ha caught using Apple News AAPL',932
2019-11-23 06:18:01,b'Apple AAPL title idea Long short WCX',2179
2019-11-23 06:10:00,b'AAPL QCOM Federal Trade Commission Carries Lonely Battle Qualcomm via',216
2019-11-23 06:03:21,b'Apple Inc AAPL surprised market Q4 result Morgan Stanley changed rating Buy Apple Inc AAP',16
2019-11-23 05:58:00,b'Watch young Steve Jobs give advice management leadership Apple AAPL Quartz Work',2681
2019-11-23 05:48:16,b'Media empire like Walt Disney spending billion compete streaming battle Netflix Apple Amazon',292
2019-11-23 05:37:08,b'Weekly perspective AAPL possible ceiling 270 280 WMA based pivotal movement price could surge',0
2019-11-23 05:36:02,b'Short sale volume short interest FIT 2019 11 22 62 XLK 68 AAPL 60 NKE 30',1034
2019-11-23 05:31:08,b'@bobcatfyi DIS Sold DIS call Frozen strength close fail safe mechanism Buying back',78
2019-11-23 05:21:55,b'Im 20 AAPL put',203
2019-11-23 05:16:40,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',435
2019-11-23 05:15:38,b'US President Donald Trump said Wednesday made trade deal China yet Beijing steppin',2577
2019-11-23 05:15:37,b'turned strangle today Mark Lexus Trading AAPL short put entry',2577
2019-11-23 05:15:37,b'Media empire like Walt Disney spending billion compete streaming battle Netflix Apple Amazon',2577
2019-11-23 05:15:37,b'AAPL #trademark #appeal 88284288 88284288 EXT GRANTED 88284288 #IP #litigation #lawsuit #TTAB #t',2577
2019-11-23 05:15:37,b'AAPL MSFT made new time high week close lower week buying climax Apple made',2577
2019-11-23 05:10:57,b'US President Donald Trump said Wednesday made trade deal China yet Beijing',238
2019-11-23 05:08:54,b'Media empire like Walt Disney spending billion compete streaming battle Netflix Apple Amazon',678
2019-11-23 05:08:34,b'Apples Biggest Growth Driver Hint iPhone Motley Fool past year',16
2019-11-23 05:08:34,b'@JeffBezos Nice getting playing politics leftish #WaPo concentrate trillion',216
2019-11-23 05:04:59,b'#Options #maxpain chart AAPL Free option app',3127
2019-11-23 05:03:30,b'Great week end #TRICKTRADES one done AAPL respected area discussed live screen share prio',2577
2019-11-23 05:02:33,b'title idea Crypto Cashflow via',6791
2019-11-23 05:02:09,b'turned strangle today Mark Lexus Trading AAPL short put entry',924
2019-11-23 05:01:26,b'Media empire like Walt Disney spending billion compete streaming battle Netflix Apple Amazon',363
2019-11-23 05:00:57,b'Steve Jobs used think different Tim Cook think AAPL way Thomas Watson thought IBM',34
2019-11-23 05:00:43,b'Media empire like Walt Disney spending billion compete streaming battle Netflix Apple Amazon',108892
2019-11-23 05:00:07,b'Agnes projected AAPL would perform DOWJONES30 outperformed DOWJONES30 105 outperform',2316
2019-11-23 04:59:27,b'Great week end #TRICKTRADES one done AAPL respected area discussed live screen share prio',378
2019-11-23 04:55:04,b'AAPL #trademark #appeal 88284288 88284288 EXT GRANTED 88284288 #IP #litigation',8205
2019-11-23 04:55:02,b'OptionAlarm provides Option Swing Trade Alerts REAL Results Try 10 Days',2776
2019-11-23 04:54:00,b'AAPL MSFT made new time high week close lower week buying climax Apple made',43
2019-11-23 04:51:21,b'President Trump say asked Apple CEO Tim Cook help build 5G infrastructure United States Trump tweeted',2577
2019-11-23 04:51:21,b'AAPL #trademark #appeal 88227077 88227077 EXT GRANTED 88227077 #IP #litigation #lawsuit #TTAB #t',2577
2019-11-23 04:51:20,b'#VirnetX VHC 3415 share #plummeted much 50 Friday following #report company #damage #award ag',2577
2019-11-23 04:51:20,b'AAPL #trademark #appeal 88497308 88497308 EXT GRANTED 88497308 #IP #litigation #lawsuit #TTAB #t',2577
2019-11-23 04:51:20,b'Man oh man people knew happens #tricktrades everyday Yet another day eve',2577
2019-11-23 04:51:19,b'AAPL Apple stock nearly since published video last Friday video',2577
2019-11-23 04:51:18,b'Nobody Really Knows aapl amzn agn brk bhc ba cat ko ibm pep jnj msft tsla mnk fb c',2577
2019-11-23 04:46:27,b'Nobody Really Knows aapl amzn agn brk bhc ba cat ko ibm pep jnj msft tsla mnk fb',857
2019-11-23 04:46:19,b'Man oh man people knew happens #tricktrades everyday Yet another day eve',378
2019-11-23 04:40:57,b'President Trump say asked Apple CEO Tim Cook help build 5G infrastructure United States Trump tw',238
2019-11-23 04:40:04,b'AAPL #trademark #appeal 88227077 88227077 EXT GRANTED 88227077 #IP #litigation',8205
2019-11-23 04:39:19,b'#VirnetX VHC 3415 share #plummeted much 50 Friday following #report company #damage',635
2019-11-23 04:33:56,b'Inside Black Box Simple Guide Quantitative High Frequency Trading SPY VIX AMZN AAPL',1138
2019-11-23 04:33:12,b'Ima Break Sax Day aapl amzn agn brk bhc ba cat ko ibm pep jnj msft tsla mnk fb',857
2019-11-23 04:31:20,b'Current holding ROKU 1129 160C May manage puppy next week enjoy getting ready spy spx',17
2019-11-23 04:30:43,b'USB AAPL option largest change volume Free option screener',1514
2019-11-23 04:30:06,b'ACTIVE TRADERS Try one FREE trading TSLA AAPL WYNN GS FB AMZN GOOGL NVDA',494
2019-11-23 04:25:04,b'AAPL #trademark #appeal 88497308 88497308 EXT GRANTED 88497308 #IP #litigation',8205
2019-11-23 04:25:02,b'past performance like sign Free day trial Winning',2776
2019-11-23 04:14:17,b'Youre Mr @realDonaldTrump aapl amzn agn brk bhc ba cat ko ibm pep jnj msft tsla mnk fb c wfc',2577
2019-11-23 04:14:06,b'AMTD call bought 1028 175 went 1200 feeling greedy sell 86 Pl',283
2019-11-23 04:13:42,b'May Gotten Finger aapl amzn agn brk bhc ba cat ko ibm pep jnj msft tsla mnk fb',857
2019-11-23 04:11:55,b'Youre Mr @realDonaldTrump aapl amzn agn brk bhc ba cat ko ibm pep jnj msft tsla mnk fb',857
2019-11-23 04:09:56,b'AAPL Apple stock nearly since published video last Friday video',6
2019-11-23 04:06:37,b'Satya Nadella turnaround Microsoft name etched history alongside CEOs like Jack Welch amp Steve Job',1221
2019-11-23 04:03:57,b'Apple Inc Chief Executive Tim Cook give US President Donald Trump personal tour Texas computer fact',238
2019-11-23 03:57:12,b'@jimcramer aapl leaving California',48
2019-11-23 03:44:09,b'Long thread AAPL Sometimes good sit back understandappreciate miracle around easy com',34
2019-11-23 03:40:35,b'Trades Make 500 Months Updated Short Term Portfolio Review SPY DIA QQQ TSLA AAPL MO WBA SKT',44
2019-11-23 03:37:57,b'US President Donald Trump said Thursday asked Apple Inc Chief Executive Officer Tim Cook look',238
2019-11-23 03:35:57,b'President Donald Trump Wednesday visited Flex facility Austin Texas assembling Apple new Mac',238
2019-11-23 03:33:42,b'Apple Inc AAPL surprised market Q4 result JP Morgan Chase changed rating Sell Apple Inc',16
2019-11-23 03:30:04,b'ACTIVE TRADERS Try one FREE trading TSLA AAPL NKE GS FB AMZN GOOGL NVDA',494
2019-11-23 03:27:39,b'@nishant10a Hello unroll asked Thread @RamBhupatiraju Long thread AAPL Sometimes good',200929
2019-11-23 03:25:52,b'Long thread AAPL Sometimes good sit back understandappreciate miracle around easy com',2057
2019-11-23 03:25:45,b'11 US Stock Market sector trade Confirmed Normal Uptrend Consumer Discretionary Materials amp Real Estat',2
2019-11-23 03:19:20,b'Cool graphic @LeutholdGroup showing AAPL along stock recent history reached weigh',13
2019-11-23 03:18:56,b'Craft Investing John Train #investing SPY QQQ DIA SPX AAPL GOOGL TSLA NFLX MSFT INTC AMD',1138
2019-11-23 03:18:01,b'Apple AAPL AAPL Channel Long short WCX',2179
2019-11-23 03:16:57,b'US President Donald Trump said tweet Thursday morning asked Apple CEO Tim Cook look helpin',238
2019-11-23 03:16:36,b'Cool graphic @LeutholdGroup showing AAPL along stock recent history reached weigh',804
2019-11-23 03:12:58,b'Update Whats Happening 5G Global Rollout Stocks Consider',8430
2019-11-23 03:12:08,b'@TheDeepDiveca AAPL going 235 minimum',266
2019-11-23 03:11:33,b'President Xi Chinese Communist Party cant silence Congress Hong Kong Human Rights Democracy Act passed th',496
2019-11-23 03:11:08,b'amp 1118 112219 181400 Real time Swing Day Option trading alert daily Watchlist Please DM',470
2019-11-23 03:03:56,b'Stock Investing Dummies #stocks #investing #fordummies SPY AAPL',1138
2019-11-23 03:03:42,b'FWIW differential advantage core resource key success factor isnt simply concatenation',623
2019-11-23 02:55:53,b'AAPL TA update',22
2019-11-23 02:49:23,b'AAPL TA update',657
2019-11-23 02:49:23,b'Apple Computer Common AAPL Valuation Rose Shareholder Country Trust Bank Cut Holding #cannabis',22048
2019-12-03 04:55:03,b'OptionAlarm provides Option Swing Trade Alerts REAL Results Try 10 Days',2793
2019-12-03 04:54:21,b'AAPL worth energy',2658
2019-12-03 04:54:18,b'AAPL worth energy',472
2019-12-03 04:54:03,b'AAPL 261 get middle line trend support around 250ish',472
2019-12-03 04:53:48,b'Tuesday AMZN AAPL FB AMD BABA GOOGL BA ADBE CRM CMG BYND INTC CGC CRON ADSK AMAT BURL CLVS',472
2019-12-03 04:53:09,b'high company knowledge requisite investment success sell side analyst would billionaire in',17
2019-12-03 04:50:50,b'AAPL worth energy',70
2019-12-03 04:50:33,b'happened today Apple special event New York 9to5Mac AAPL',5025
2019-12-03 04:47:16,b'Sentiment AAPL 352 total score 80 positive 20 negative #sentiment',124
2019-12-03 04:43:52,b'Day Day Trade 1k Challenge Closed AAPL SPY 144 today Trades Taken Winning Trades Losing',487
2019-12-03 04:43:07,b'Day Day Trade 1k Challenge Closed AAPL SPY 144 today Trades Taken Winning Trades Losing',4331
2019-12-03 04:39:59,b'AAPL worth energy',197
